DesignName, ParticipantID, TrialID, Block1, Block2, Size, Dir, NbModi, NbAngle, Repeat, letter1, modifiers1, execTimeCMD1, execTimeAlt1, execTimeShift1, execTimeKey1, letter2, modifiers2, execTimeCMD2, execTimeAlt2, execTimeShift2, execTimeKey2, letter3, modifiers3, execTimeCMD3, execTimeAlt3, execTimeShift3, execTimeKey3, angle1, userAngle1, drawDist1, angle2, userAngle2, drawDist2, mouseClick1, totalExecTime1, nbOfAttempts1, mouseClick2, totalExecTime2, nbOfAttempts2, mouseClick3, totalExecTime3, nbOfAttempts3, targetDist
GestureMultiRepeat,13,865,1,1,3,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90,86,255,NaN,NaN,NaN,4.605,5.255,2,NaN,NaN,NaN,NaN,NaN,NaN,634
GestureMultiRepeat,13,866,1,2,3,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,360,354,214,135,142,194,2.066,2.382,2,1.739,2.239,2,1.277,1.505,2,1037
GestureMultiRepeat,13,867,1,3,4,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90,95,319,NaN,NaN,NaN,1.546,1.751,2,NaN,NaN,NaN,NaN,NaN,NaN,820
GestureMultiRepeat,13,868,1,4,1,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90,88,145,360,352,210,1.096,1.294,2,0.476,0.65,2,NaN,NaN,NaN,469
GestureMultiRepeat,13,869,1,5,2,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,360,358,156,NaN,NaN,NaN,0.894,1.056,2,NaN,NaN,NaN,NaN,NaN,NaN,974
GestureMultiRepeat,13,870,1,6,4,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,180,175,179,90,80,113,0.965,1.131,2,0.352,0.569,2,0.48,0.688,2,235
GestureMultiRepeat,13,871,1,7,2,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225,225,118,315,321,108,1.018,1.186,2,0.905,1.06,2,0.835,0.976,2,672
GestureMultiRepeat,13,872,1,8,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225,217,306,NaN,NaN,NaN,1.013,1.197,2,NaN,NaN,NaN,NaN,NaN,NaN,599
GestureMultiRepeat,13,873,1,9,3,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,360,354,171,225,244,244,0.983,1.127,2,0.29,0.458,2,NaN,NaN,NaN,618
GestureMultiRepeat,13,874,1,10,4,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,180,171,234,315,297,175,0.841,1.013,2,0.535,0.669,2,NaN,NaN,NaN,302
GestureMultiRepeat,13,875,1,11,1,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90,90,122,135,153,192,1.13,1.327,2,0.763,0.931,2,0.822,0.97,2,911
GestureMultiRepeat,13,876,1,12,2,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,360,357,204,90,107,92,0.995,1.144,2,0.335,0.576,2,NaN,NaN,NaN,628
GestureMultiRepeat,13,877,2,1,3,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,180,176,311,NaN,NaN,NaN,0.866,1.029,2,NaN,NaN,NaN,NaN,NaN,NaN,976
GestureMultiRepeat,13,878,2,2,3,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,180,176,242,225,219,149,0.846,0.98,2,0.397,0.57,2,0.901,1.04,2,930
GestureMultiRepeat,13,879,2,3,4,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135,142,281,NaN,NaN,NaN,0.648,0.825,2,NaN,NaN,NaN,NaN,NaN,NaN,592
GestureMultiRepeat,13,880,2,4,1,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,135,137,191,360,361,221,1.061,1.318,2,1.058,1.168,2,NaN,NaN,NaN,560
GestureMultiRepeat,13,881,2,5,2,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,315,327,250,NaN,NaN,NaN,1.146,1.304,2,NaN,NaN,NaN,NaN,NaN,NaN,1002
GestureMultiRepeat,13,882,2,6,4,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,360,357,156,180,181,245,1.003,1.132,2,0.341,0.501,2,0.567,0.727,2,1083
GestureMultiRepeat,13,883,2,7,2,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,315,326,157,90,91,90,0.836,0.968,2,0.343,0.469,2,0.37,0.524,2,633
GestureMultiRepeat,13,884,2,8,1,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,360,361,302,NaN,NaN,NaN,0.953,1.071,2,NaN,NaN,NaN,NaN,NaN,NaN,896
GestureMultiRepeat,13,885,2,9,3,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,360,353,161,90,97,240,0.666,0.792,2,0.221,0.394,2,NaN,NaN,NaN,385
GestureMultiRepeat,13,886,2,10,4,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,315,308,284,180,175,256,0.634,0.81,2,0.221,0.387,2,NaN,NaN,NaN,305
GestureMultiRepeat,13,887,2,11,1,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,315,311,143,180,181,186,0.969,1.147,2,0.471,0.604,2,0.593,0.731,2,970
GestureMultiRepeat,13,888,2,12,2,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225,202,198,315,319,174,0.835,1.014,2,0.254,0.447,2,NaN,NaN,NaN,407
GestureMultiRepeat,13,889,3,1,3,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90,91,164,NaN,NaN,NaN,0.693,0.842,2,NaN,NaN,NaN,NaN,NaN,NaN,439
GestureMultiRepeat,13,890,3,2,3,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225,223,178,135,135,137,0.651,0.801,2,0.478,0.608,2,0.641,0.777,2,384
GestureMultiRepeat,13,891,3,3,4,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,315,336,241,NaN,NaN,NaN,1.144,1.309,2,NaN,NaN,NaN,NaN,NaN,NaN,306
GestureMultiRepeat,13,892,3,4,1,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,315,321,150,135,132,203,0.984,1.154,2,0.354,0.539,2,NaN,NaN,NaN,503
GestureMultiRepeat,13,893,3,5,2,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225,223,302,NaN,NaN,NaN,0.798,0.969,2,NaN,NaN,NaN,NaN,NaN,NaN,1073
GestureMultiRepeat,13,894,3,6,4,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,225,238,145,135,142,207,2.608,2.787,4,0.863,1.002,2,0.485,0.636,2,358
GestureMultiRepeat,13,895,3,7,2,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90,90,155,135,140,325,0.902,1.099,2,0.823,0.977,2,0.657,0.778,2,526
